Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.3,6.6352973,286.9421,-40.784603,-1.5986629,0,0,0,-57.06792099,-43.81842975,4.099566198
00:00.3,6.497112,287.18607,-40.6551,-0.8490406,0,0,0,-45.61218086,-46.49391389,5.673506452
00:00.3,6.497112,287.18607,-40.6551,-0.8490406,0,0,0,-45.61218086,-46.49391389,5.673506452
00:00.3,6.497112,287.18607,-40.6551,-0.8490406,0,0,0,-45.61218086,-46.49391389,5.673506452
00:00.3,6.497112,287.18607,-40.6551,-0.8490406,0,0,0,-45.61218086,-46.49391389,5.673506452
00:00.3,6.497112,287.18607,-40.6551,-0.8490406,0,0,0,-45.61218086,-46.49391389,5.673506452
00:00.3,7.685746,287.42484,-40.307922,-0.20546447,0,0,0,-68.56724455,-39.56605301,-1.119194477
00:00.3,7.685746,287.42484,-40.307922,-0.20546447,0,0,0,-68.56724455,-39.56605301,-1.119194477
00:00.3,7.685746,287.42484,-40.307922,-0.20546447,0,0,0,-68.56724455,-39.56605301,-1.119194477
00:00.3,7.685746,287.42484,-40.307922,-0.20546447,0,0,0,-68.56724455,-39.56605301,-1.119194477
00:00.3,7.3250284,287.76328,-39.85165,0.5560339,0,0,0,-65.60760064,-39.03659724,1.216387429
00:00.3,7.3250284,287.76328,-39.85165,0.5560339,0,0,0,-65.60760064,-39.03659724,1.216387429
00:00.4,7.3250284,287.76328,-39.85165,0.5560339,0,0,0,-65.60760064,-39.03659724,1.216387429
00:00.4,7.3250284,287.76328,-39.85165,0.5560339,0,0,0,-65.60760064,-39.03659724,1.216387429
00:00.4,7.3250284,287.76328,-39.85165,0.5560339,0,0,0,-65.60760064,-39.03659724,1.216387429
00:00.4,7.196414,288.09167,-39.518135,1.0149713,0,0,0,-94.47963671,-31.74733398,-15.64489663
00:00.4,7.196414,288.09167,-39.518135,1.0149713,0,0,0,-94.47963671,-31.74733398,-15.64489663
00:00.4,7.196414,288.09167,-39.518135,1.0149713,0,0,0,-94.47963671,-31.74733398,-15.64489663
00:00.4,7.196414,288.09167,-39.518135,1.0149713,0,0,0,-94.47963671,-31.74733398,-15.64489663
00:00.4,7.196414,288.09167,-39.518135,1.0149713,0,0,0,-94.47963671,-31.74733398,-15.64489663
00:00.4,7.196414,288.09167,-39.518135,1.0149713,0,0,0,-94.47963671,-31.74733398,-15.64489663
00:00.4,8.702098,288.45956,-39.631687,0.64530426,0,0,0,-91.18121542,-31.26212417,-9.934938742
00:00.4,8.702098,288.45956,-39.631687,0.64530426,0,0,0,-91.18121542,-31.26212417,-9.934938742
00:00.4,8.702098,288.45956,-39.631687,0.64530426,0,0,0,-91.18121542,-31.26212417,-9.934938742
00:00.4,8.702098,288.45956,-39.631687,0.64530426,0,0,0,-91.18121542,-31.26212417,-9.934938742
00:00.4,8.702098,288.45956,-39.631687,0.64530426,0,0,0,-91.18121542,-31.26212417,-9.934938742
00:00.4,7.7700934,288.7,-40.072266,0.10854884,0,0,0,-58.43017831,-41.13229052,0.207320801
00:00.4,7.7700934,288.7,-40.072266,0.10854884,0,0,0,-58.43017831,-41.13229052,0.207320801
00:00.4,7.7700934,288.7,-40.072266,0.10854884,0,0,0,-58.43017831,-41.13229052,0.207320801
00:00.4,7.7700934,288.7,-40.072266,0.10854884,0,0,0,-58.43017831,-41.13229052,0.207320801
00:00.4,7.7700934,288.7,-40.072266,0.10854884,0,0,0,-58.43017831,-41.13229052,0.207320801
00:00.4,7.281359,288.75848,-40.56111,-0.45973638,0,0,0,-51.7271536,-42.11632612,2.934710519
00:00.4,7.281359,288.75848,-40.56111,-0.45973638,0,0,0,-51.7271536,-42.11632612,2.934710519
00:00.4,7.281359,288.75848,-40.56111,-0.45973638,0,0,0,-51.7271536,-42.11632612,2.934710519
00:00.4,7.281359,288.75848,-40.56111,-0.45973638,0,0,0,-51.7271536,-42.11632612,2.934710519
00:00.4,7.281359,288.75848,-40.56111,-0.45973638,0,0,0,-51.7271536,-42.11632612,2.934710519
00:00.4,7.124031,288.6901,-41.061855,-1.0475088,0,0,0,-48.93504399,-43.9556824,4.364856295
00:00.4,7.124031,288.6901,-41.061855,-1.0475088,0,0,0,-48.93504399,-43.9556824,4.364856295
00:00.4,7.124031,288.6901,-41.061855,-1.0475088,0,0,0,-48.93504399,-43.9556824,4.364856295
00:00.4,7.124031,288.6901,-41.061855,-1.0475088,0,0,0,-48.93504399,-43.9556824,4.364856295
00:00.5,7.124031,288.6901,-41.061855,-1.0475088,0,0,0,-48.93504399,-43.9556824,4.364856295
00:00.5,6.4325056,288.59695,-41.450005,-1.583892,0,0,0,-47.92764573,-45.63294464,4.742033001
00:00.5,6.4325056,288.59695,-41.450005,-1.583892,0,0,0,-47.92764573,-45.63294464,4.742033001
00:00.5,6.4325056,288.59695,-41.450005,-1.583892,0,0,0,-47.92764573,-45.63294464,4.742033001
00:00.5,6.626324,288.58752,-41.617325,-1.9889834,0,0,0,-50.59821213,-44.23894401,4.891610302
00:00.5,6.626324,288.58752,-41.617325,-1.9889834,0,0,0,-50.59821213,-44.23894401,4.891610302
00:00.5,6.626324,288.58752,-41.617325,-1.9889834,0,0,0,-50.59821213,-44.23894401,4.891610302
00:00.5,6.626324,288.58752,-41.617325,-1.9889834,0,0,0,-50.59821213,-44.23894401,4.891610302
00:00.5,6.626324,288.58752,-41.617325,-1.9889834,0,0,0,-50.59821213,-44.23894401,4.891610302
00:00.5,7.749156,288.7367,-41.654884,-2.2099245,0,0,0,-65.90560862,-40.00923667,2.161829578
00:00.5,7.749156,288.7367,-41.654884,-2.2099245,0,0,0,-65.90560862,-40.00923667,2.161829578
00:00.5,7.749156,288.7367,-41.654884,-2.2099245,0,0,0,-65.90560862,-40.00923667,2.161829578
00:00.5,7.749156,288.7367,-41.654884,-2.2099245,0,0,0,-65.90560862,-40.00923667,2.161829578
00:00.5,7.749156,288.7367,-41.654884,-2.2099245,0,0,0,-65.90560862,-40.00923667,2.161829578
00:00.5,8.491529,289.0296,-41.793087,-2.2984235,0,0,0,-85.17295755,-34.86103622,-3.885061546
00:00.5,8.491529,289.0296,-41.793087,-2.2984235,0,0,0,-85.17295755,-34.86103622,-3.885061546
00:00.5,8.491529,289.0296,-41.793087,-2.2984235,0,0,0,-85.17295755,-34.86103622,-3.885061546
00:00.5,8.491529,289.0296,-41.793087,-2.2984235,0,0,0,-85.17295755,-34.86103622,-3.885061546
00:00.5,8.491529,289.0296,-41.793087,-2.2984235,0,0,0,-85.17295755,-34.86103622,-3.885061546
00:00.5,8.491529,289.0296,-41.793087,-2.2984235,0,0,0,-85.17295755,-34.86103622,-3.885061546
00:00.5,8.208578,289.6981,-42.143284,-2.4680955,0,0,0,-91.27127829,-34.57683547,-13.8927132
00:00.5,8.208578,289.6981,-42.143284,-2.4680955,0,0,0,-91.27127829,-34.57683547,-13.8927132
00:00.5,8.208578,289.6981,-42.143284,-2.4680955,0,0,0,-91.27127829,-34.57683547,-13.8927132
00:00.5,8.208578,289.6981,-42.143284,-2.4680955,0,0,0,-91.27127829,-34.57683547,-13.8927132
00:00.5,8.208578,289.6981,-42.143284,-2.4680955,0,0,0,-91.27127829,-34.57683547,-13.8927132
00:00.6,8.208578,289.6981,-42.143284,-2.4680955,0,0,0,-91.27127829,-34.57683547,-13.8927132
00:00.6,6.431907,290.91467,-42.3609,-2.566248,0,0,0,-76.68093555,-42.01670781,-9.234039244
00:00.6,6.431907,290.91467,-42.3609,-2.566248,0,0,0,-76.68093555,-42.01670781,-9.234039244
00:00.6,6.431907,290.91467,-42.3609,-2.566248,0,0,0,-76.68093555,-42.01670781,-9.234039244
00:00.6,6.431907,290.91467,-42.3609,-2.566248,0,0,0,-76.68093555,-42.01670781,-9.234039244
00:00.6,6.431907,290.91467,-42.3609,-2.566248,0,0,0,-76.68093555,-42.01670781,-9.234039244
00:00.6,6.431907,290.91467,-42.3609,-2.566248,0,0,0,-76.68093555,-42.01670781,-9.234039244
00:00.6,6.8650084,292.1564,-42.394936,-2.8957522,0,0,0,-82.45876332,-39.21366306,-10.98696887
00:00.6,6.8650084,292.1564,-42.394936,-2.8957522,0,0,0,-82.45876332,-39.21366306,-10.98696887
00:00.6,6.669395,293.8557,-42.263603,-3.1918373,0,0,0,-97.37733764,-33.06089205,-23.03713353
00:00.6,6.669395,293.8557,-42.263603,-3.1918373,0,0,0,-97.37733764,-33.06089205,-23.03713353
00:00.6,6.669395,293.8557,-42.263603,-3.1918373,0,0,0,-97.37733764,-33.06089205,-23.03713353
00:00.6,6.669395,293.8557,-42.263603,-3.1918373,0,0,0,-97.37733764,-33.06089205,-23.03713353
00:00.6,6.996015,293.8557,-42.263603,-3.1918373,0,0,0,-99.84340476,-31.28707485,-28.01015329
00:00.6,6.996015,296.6725,-41.57491,-2.9918704,0,0,0,-99.84340476,-31.28707485,-28.01015329
00:00.6,6.996015,296.6725,-41.57491,-2.9918704,0,0,0,-99.84340476,-31.28707485,-28.01015329
00:00.6,6.996015,296.6725,-41.57491,-2.9918704,0,0,0,-99.84340476,-31.28707485,-28.01015329
00:00.6,6.996015,296.6725,-41.57491,-2.9918704,0,0,0,-99.84340476,-31.28707485,-28.01015329
00:00.6,6.996015,296.6725,-41.57491,-2.9918704,0,0,0,-99.84340476,-31.28707485,-28.01015329
00:00.6,6.675377,301.15198,-39.965427,-1.2777764,0,0,0,-90.50988979,-34.41493266,-20.23747144
00:00.6,6.675377,301.15198,-39.965427,-1.2777764,0,0,0,-90.50988979,-34.41493266,-20.23747144
00:00.6,6.675377,301.15198,-39.965427,-1.2777764,0,0,0,-90.50988979,-34.41493266,-20.23747144
00:00.6,6.675377,301.15198,-39.965427,-1.2777764,0,0,0,-90.50988979,-34.41493266,-20.23747144
00:00.6,6.675377,301.15198,-39.965427,-1.2777764,0,0,0,-90.50988979,-34.41493266,-20.23747144
00:00.6,6.675377,301.15198,-39.965427,-1.2777764,0,0,0,-90.50988979,-34.41493266,-20.23747144
00:00.6,5.6536417,305.3833,-37.557888,2.10897,0,0,0,32.41232461,-47.4277476,35.87858073
00:00.7,5.6536417,305.3833,-37.557888,2.10897,0,0,0,32.41232461,-47.4277476,35.87858073
00:00.7,5.6536417,305.3833,-37.557888,2.10897,0,0,0,32.41232461,-47.4277476,35.87858073
00:00.7,5.6536417,305.3833,-37.557888,2.10897,0,0,0,32.41232461,-47.4277476,35.87858073
00:00.7,5.6536417,305.3833,-37.557888,2.10897,0,0,0,32.41232461,-47.4277476,35.87858073
00:00.7,5.6536417,305.3833,-37.557888,2.10897,0,0,0,32.41232461,-47.4277476,35.87858073
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,8.012366,307.99432,-35.512634,6.4025965,0,0,0,-65.30617073,-31.04963699,-2.432560134
00:00.7,6.1046886,309.4694,-34.082764,9.502016,0,0,0,-77.88205846,-35.48241268,-30.20230079
00:00.7,6.1046886,309.4694,-34.082764,9.502016,0,0,0,-77.88205846,-35.48241268,-30.20230079
00:00.7,6.1046886,309.4694,-34.082764,9.502016,0,0,0,-77.88205846,-35.48241268,-30.20230079
00:00.7,6.1046886,309.4694,-34.082764,9.502016,0,0,0,-77.88205846,-35.48241268,-30.20230079
00:00.7,6.1046886,309.4694,-34.082764,9.502016,0,0,0,-77.88205846,-35.48241268,-30.20230079
00:00.7,6.3194447,309.4694,-34.082764,9.502016,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.3194447,310.09018,-32.058144,10.562975,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.3194447,310.09018,-32.058144,10.562975,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.3194447,310.09018,-32.058144,10.562975,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.3194447,310.09018,-32.058144,10.562975,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.3194447,310.09018,-32.058144,10.562975,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.3194447,310.09018,-32.058144,10.562975,0,0,0,-79.10037297,-33.7636468,-35.89622652
00:00.7,6.595217,310.4328,-29.693071,11.939006,0,0,0,-77.08901886,-30.55267925,-34.61887528
00:00.7,6.595217,310.4328,-29.693071,11.939006,0,0,0,-77.08901886,-30.55267925,-34.61887528
00:00.7,6.595217,310.4328,-29.693071,11.939006,0,0,0,-77.08901886,-30.55267925,-34.61887528
00:00.7,6.595217,310.4328,-29.693071,11.939006,0,0,0,-77.08901886,-30.55267925,-34.61887528
00:00.7,6.595217,310.4328,-29.693071,11.939006,0,0,0,-77.08901886,-30.55267925,-34.61887528
00:00.7,6.595217,310.4328,-29.693071,11.939006,0,0,0,-77.08901886,-30.55267925,-34.61887528
00:00.7,7.043872,310.4196,-27.17914,13.696739,0,0,0,-60.79207822,-30.992943,-22.85888267
00:00.7,7.043872,310.4196,-27.17914,13.696739,0,0,0,-60.79207822,-30.992943,-22.85888267
00:00.8,7.043872,310.4196,-27.17914,13.696739,0,0,0,-60.79207822,-30.992943,-22.85888267
00:00.8,7.043872,310.4196,-27.17914,13.696739,0,0,0,-60.79207822,-30.992943,-22.85888267
00:00.8,7.043872,310.4196,-27.17914,13.696739,0,0,0,-60.79207822,-30.992943,-22.85888267
00:00.8,7.043872,310.4196,-27.17914,13.696739,0,0,0,-60.79207822,-30.992943,-22.85888267
00:00.8,8.5112705,309.80084,-24.767576,15.71474,0,0,0,-49.19477901,-28.14876173,-16.41286432
00:00.8,8.5112705,309.80084,-24.767576,15.71474,0,0,0,-49.19477901,-28.14876173,-16.41286432
00:00.8,8.5112705,309.80084,-24.767576,15.71474,0,0,0,-49.19477901,-28.14876173,-16.41286432
00:00.8,8.5112705,309.80084,-24.767576,15.71474,0,0,0,-49.19477901,-28.14876173,-16.41286432
00:00.8,8.5112705,309.80084,-24.767576,15.71474,0,0,0,-49.19477901,-28.14876173,-16.41286432
00:00.8,8.5112705,309.80084,-24.767576,15.71474,0,0,0,-49.19477901,-28.14876173,-16.41286432
00:00.8,9.527023,309.29373,-23.14273,18.512115,0,0,0,-63.46699203,-24.48552467,-27.10642534
00:00.8,9.527023,309.29373,-23.14273,18.512115,0,0,0,-63.46699203,-24.48552467,-27.10642534
00:00.8,9.527023,309.29373,-23.14273,18.512115,0,0,0,-63.46699203,-24.48552467,-27.10642534
00:00.8,9.527023,309.29373,-23.14273,18.512115,0,0,0,-63.46699203,-24.48552467,-27.10642534
00:00.8,9.527023,309.29373,-23.14273,18.512115,0,0,0,-63.46699203,-24.48552467,-27.10642534
00:00.8,7.637292,309.93777,-22.418432,22.034477,0,0,0,-83.31824018,-19.47627076,-52.66027697
00:00.8,7.637292,309.93777,-22.418432,22.034477,0,0,0,-83.31824018,-19.47627076,-52.66027697
00:00.8,7.637292,309.93777,-22.418432,22.034477,0,0,0,-83.31824018,-19.47627076,-52.66027697
00:00.8,7.637292,309.93777,-22.418432,22.034477,0,0,0,-83.31824018,-19.47627076,-52.66027697
00:00.8,6.5569324,312.17657,-22.206488,25.680553,0,0,0,-86.8706079,-15.47638391,-62.88190437
00:00.8,6.5569324,312.17657,-22.206488,25.680553,0,0,0,-86.8706079,-15.47638391,-62.88190437
00:00.8,6.5569324,312.17657,-22.206488,25.680553,0,0,0,-86.8706079,-15.47638391,-62.88190437
00:00.8,6.5569324,312.17657,-22.206488,25.680553,0,0,0,-86.8706079,-15.47638391,-62.88190437
00:00.8,6.5569324,312.17657,-22.206488,25.680553,0,0,0,-86.8706079,-15.47638391,-62.88190437
00:00.8,6.5569324,312.17657,-22.206488,25.680553,0,0,0,-86.8706079,-15.47638391,-62.88190437
00:00.8,6.8817577,316.4588,-22.780556,29.675423,0,0,0,-78.50129707,-19.07010844,-57.30825827
00:00.8,6.8817577,316.4588,-22.780556,29.675423,0,0,0,-78.50129707,-19.07010844,-57.30825827
00:00.8,6.8817577,316.4588,-22.780556,29.675423,0,0,0,-78.50129707,-19.07010844,-57.30825827
00:00.9,6.8817577,316.4588,-22.780556,29.675423,0,0,0,-78.50129707,-19.07010844,-57.30825827
00:00.9,6.8817577,316.4588,-22.780556,29.675423,0,0,0,-78.50129707,-19.07010844,-57.30825827
00:00.9,6.8817577,316.4588,-22.780556,29.675423,0,0,0,-78.50129707,-19.07010844,-57.30825827
00:00.9,9.09811,322.42288,-24.255415,34.82823,0,0,0,-65.53115033,-18.9442161,-44.79205273
00:00.9,9.09811,322.42288,-24.255415,34.82823,0,0,0,-65.53115033,-18.9442161,-44.79205273
00:00.9,9.09811,322.42288,-24.255415,34.82823,0,0,0,-65.53115033,-18.9442161,-44.79205273
00:00.9,9.09811,322.42288,-24.255415,34.82823,0,0,0,-65.53115033,-18.9442161,-44.79205273
00:00.9,9.09811,322.42288,-24.255415,34.82823,0,0,0,-65.53115033,-18.9442161,-44.79205273
00:00.9,9.09811,322.42288,-24.255415,34.82823,0,0,0,-65.53115033,-18.9442161,-44.79205273
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,12.040684,330.9107,-27.801779,40.936916,0,0,0,-87.35938307,-5.57202094,-47.88323584
00:00.9,15.168102,343.35934,-35.097153,47.02529,0,0,0,-73.02971449,-5.802345165,-38.55797856
00:00.9,15.168102,343.35934,-35.097153,47.02529,0,0,0,-73.02971449,-5.802345165,-38.55797856
00:00.9,15.168102,343.35934,-35.097153,47.02529,0,0,0,-73.02971449,-5.802345165,-38.55797856
00:00.9,15.168102,343.35934,-35.097153,47.02529,0,0,0,-73.02971449,-5.802345165,-38.55797856
00:00.9,15.168102,343.35934,-35.097153,47.02529,0,0,0,-73.02971449,-5.802345165,-38.55797856
00:00.9,15.168102,343.35934,-35.097153,47.02529,0,0,0,-73.02971449,-5.802345165,-38.55797856
00:00.9,17.751753,2.362943,-48.722153,52.489677,0,0,0,107.2884749,-2.277635648,-33.04320528
00:00.9,17.751753,2.362943,-48.722153,52.489677,0,0,0,107.2884749,-2.277635648,-33.04320528
00:00.9,17.751753,2.362943,-48.722153,52.489677,0,0,0,107.2884749,-2.277635648,-33.04320528
00:00.9,17.751753,2.362943,-48.722153,52.489677,0,0,0,107.2884749,-2.277635648,-33.04320528
00:00.9,17.751753,2.362943,-48.722153,52.489677,0,0,0,107.2884749,-2.277635648,-33.04320528
00:00.9,17.751753,2.362943,-48.722153,52.489677,0,0,0,107.2884749,-2.277635648,-33.04320528
00:00.9,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:00.9,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:00.9,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:00.9,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:01.0,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:01.0,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:01.0,18.611973,29.746418,-70.579124,54.338642,0,0,0,106.0744907,-1.51727914,-29.51410459
00:01.0,16.667805,58.448814,-93.647125,49.046623,0,0,0,108.7044687,-3.352348412,-27.49909292
00:01.0,16.667805,58.448814,-93.647125,49.046623,0,0,0,108.7044687,-3.352348412,-27.49909292
00:01.0,16.667805,58.448814,-93.647125,49.046623,0,0,0,108.7044687,-3.352348412,-27.49909292
00:01.0,16.667805,58.448814,-93.647125,49.046623,0,0,0,108.7044687,-3.352348412,-27.49909292
00:01.0,16.667805,58.448814,-93.647125,49.046623,0,0,0,108.7044687,-3.352348412,-27.49909292
00:01.0,16.667805,58.448814,-93.647125,49.046623,0,0,0,108.7044687,-3.352348412,-27.49909292
00:01.0,13.855639,79.5338,-109.141685,37.676754,0,0,0,113.4588609,-7.576199507,-27.17719464
00:01.0,13.855639,79.5338,-109.141685,37.676754,0,0,0,113.4588609,-7.576199507,-27.17719464
00:01.0,13.855639,79.5338,-109.141685,37.676754,0,0,0,113.4588609,-7.576199507,-27.17719464
00:01.0,13.855639,79.5338,-109.141685,37.676754,0,0,0,113.4588609,-7.576199507,-27.17719464
00:01.0,13.855639,79.5338,-109.141685,37.676754,0,0,0,113.4588609,-7.576199507,-27.17719464
00:01.0,13.855639,79.5338,-109.141685,37.676754,0,0,0,113.4588609,-7.576199507,-27.17719464
00:01.0,11.9611225,92.81047,-117.73592,23.890514,0,0,0,121.107259,-13.13897365,-22.00368322
00:01.0,11.9611225,92.81047,-117.73592,23.890514,0,0,0,121.107259,-13.13897365,-22.00368322
00:01.0,11.9611225,92.81047,-117.73592,23.890514,0,0,0,121.107259,-13.13897365,-22.00368322
00:01.0,11.9611225,92.81047,-117.73592,23.890514,0,0,0,121.107259,-13.13897365,-22.00368322
00:01.0,11.9611225,92.81047,-117.73592,23.890514,0,0,0,121.107259,-13.13897365,-22.00368322
00:01.0,10.05823,101.12511,-123.159805,9.944044,0,0,0,122.747966,-11.41146599,-13.34626648
00:01.0,10.05823,101.12511,-123.159805,9.944044,0,0,0,122.747966,-11.41146599,-13.34626648
00:01.0,10.05823,101.12511,-123.159805,9.944044,0,0,0,122.747966,-11.41146599,-13.34626648
00:01.0,10.05823,101.12511,-123.159805,9.944044,0,0,0,122.747966,-11.41146599,-13.34626648
00:01.0,10.05823,101.12511,-123.159805,9.944044,0,0,0,122.747966,-11.41146599,-13.34626648
00:01.0,10.05823,101.12511,-123.159805,9.944044,0,0,0,122.747966,-11.41146599,-13.34626648
00:01.0,6.8656063,106.73741,-127.33987,-3.3924313,0,0,0,141.470662,-8.536522396,6.536274604
00:01.0,6.8656063,106.73741,-127.33987,-3.3924313,0,0,0,141.470662,-8.536522396,6.536274604
00:01.0,6.8656063,106.73741,-127.33987,-3.3924313,0,0,0,141.470662,-8.536522396,6.536274604
00:01.0,6.8656063,106.73741,-127.33987,-3.3924313,0,0,0,141.470662,-8.536522396,6.536274604
00:01.0,6.8656063,106.73741,-127.33987,-3.3924313,0,0,0,141.470662,-8.536522396,6.536274604
00:01.1,6.8656063,106.73741,-127.33987,-3.3924313,0,0,0,141.470662,-8.536522396,6.536274604
00:01.1,2.8187451,109.96032,-131.14934,-15.151612,0,0,0,-171.2862682,0.343205293,36.25014643
00:01.1,2.8187451,109.96032,-131.14934,-15.151612,0,0,0,-171.2862682,0.343205293,36.25014643
00:01.1,2.8187451,109.96032,-131.14934,-15.151612,0,0,0,-171.2862682,0.343205293,36.25014643
00:01.1,2.8187451,109.96032,-131.14934,-15.151612,-3.425722146,0.006864099,0.725002222,-171.2862682,0.343205293,36.25014643
00:01.1,2.8187451,109.96032,-131.14934,-15.151612,-3.425722146,0.006864099,0.725002222,-171.2862682,0.343205293,36.25014643
00:01.1,2.8187451,109.96032,-131.14934,-15.151612,-3.425722146,0.006864099,0.725002222,-171.2862682,0.343205293,36.25014643
00:01.1,-2.1780667,110.37115,-135.44217,-24.153824,-3.425722146,0.006864099,0.725002222,-143.1896567,15.07564476,144.8151598
