Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.4,14.176278,295.18604,-24.131836,-7.2738113,0,0,0,-81.86980977,-0.718965776,3.679580427
00:00.4,14.176278,295.18604,-24.131836,-7.2738113,0,0,0,-81.86980977,-0.718965776,3.679580427
00:00.4,14.176278,295.18604,-24.131836,-7.2738113,0,0,0,-81.86980977,-0.718965776,3.679580427
00:00.4,8.357532,297.28113,-24.98219,-4.719963,0,0,0,-70.0855273,-8.624102497,0.475710936
00:00.4,8.357532,297.28113,-24.98219,-4.719963,0,0,0,-70.0855273,-8.624102497,0.475710936
00:00.4,4.7629137,299.63156,-25.01853,-2.2499762,0,0,0,-51.15369775,-19.97642161,2.509850981
00:00.5,4.7629137,299.63156,-25.01853,-2.2499762,0,0,0,-51.15369775,-19.97642161,2.509850981
00:00.5,4.7629137,299.63156,-25.01853,-2.2499762,0,0,0,-51.15369775,-19.97642161,2.509850981
00:00.5,4.0534415,301.66153,-23.911985,0.18764697,0,0,0,-59.1521498,-27.88495421,-16.16404736
00:00.5,4.0534415,301.66153,-23.911985,0.18764697,0,0,0,-59.1521498,-27.88495421,-16.16404736
00:00.5,4.0534415,301.66153,-23.911985,0.18764697,0,0,0,-59.1521498,-27.88495421,-16.16404736
00:00.5,6.2321067,303.2592,-21.860668,2.047493,0,0,0,-67.97745088,-16.37728416,-22.12213407
00:00.5,6.2321067,303.2592,-21.860668,2.047493,0,0,0,-67.97745088,-16.37728416,-22.12213407
00:00.5,9.736994,304.628,-19.586363,3.5685334,0,0,0,-67.9398985,-7.074816237,-15.36258784
00:00.5,9.736994,304.628,-19.586363,3.5685334,0,0,0,-67.9398985,-7.074816237,-15.36258784
00:00.5,12.02872,306.035,-17.656464,5.1860576,0,0,0,-66.3266488,-3.755547072,-14.60869376
00:00.5,12.02872,306.035,-17.656464,5.1860576,0,0,0,-66.3266488,-3.755547072,-14.60869376
00:00.5,13.913067,306.035,-17.656464,5.1860576,0,0,0,-60.23938614,-2.173983899,-10.85774853
00:00.5,13.913067,307.66483,-16.326271,7.3181205,0,0,0,-60.23938614,-2.173983899,-10.85774853
00:00.6,13.913067,307.66483,-16.326271,7.3181205,0,0,0,-60.23938614,-2.173983899,-10.85774853
00:00.6,14.026727,309.68793,-15.57309,10.216467,0,0,0,-62.18206269,-2.494425426,-19.70303133
00:00.6,14.026727,309.68793,-15.57309,10.216467,0,0,0,-62.18206269,-2.494425426,-19.70303133
00:00.6,14.460425,312.45203,-15.037569,13.661474,0,0,0,-62.05169487,-2.890189425,-26.77797521
00:00.6,14.460425,312.45203,-15.037569,13.661474,0,0,0,-62.05169487,-2.890189425,-26.77797521
00:00.6,14.460425,312.45203,-15.037569,13.661474,0,0,0,-62.05169487,-2.890189425,-26.77797521
00:00.6,16.299309,316.1462,-14.93756,17.487198,0,0,0,-56.34343599,-1.087428014,-24.19599978
00:00.6,16.299309,316.1462,-14.93756,17.487198,0,0,0,-56.34343599,-1.087428014,-24.19599978
00:00.6,17.813368,320.56793,-15.74771,21.543507,0,0,0,-42.11147669,0.511329412,-17.72379448
00:00.6,17.306688,325.5349,-17.418467,26.0215,0,0,0,-26.707544,2.668524173,-15.30437414
00:00.7,18.157934,331.64215,-20.13915,31.413677,0,0,0,-13.54778182,6.421018577,-17.71165211
00:00.7,18.157934,331.64215,-20.13915,31.413677,0,0,0,-13.54778182,6.421018577,-17.71165211
00:00.7,20.670996,340.5297,-25.523245,38.101612,0,0,0,2.642582474,7.079666098,-23.78671264
00:00.7,20.670996,340.5297,-25.523245,38.101612,0,0,0,2.642582474,7.079666098,-23.78671264
00:00.7,20.670996,340.5297,-25.523245,38.101612,0,0,0,2.642582474,7.079666098,-23.78671264
00:00.7,19.958534,354.64078,-36.066605,44.762455,0,0,0,56.92351371,7.65323721,-26.09188954
00:00.7,19.958534,354.64078,-36.066605,44.762455,0,0,0,56.92351371,7.65323721,-26.09188954
00:00.7,17.595022,14.286122,-52.27865,48.85557,0,0,0,88.52596572,8.978110348,-23.1235525
00:00.7,17.595022,14.286122,-52.27865,48.85557,0,0,0,88.52596572,8.978110348,-23.1235525
00:00.7,17.595022,14.286122,-52.27865,48.85557,0,0,0,88.52596572,8.978110348,-23.1235525
00:00.7,17.595022,14.286122,-52.27865,48.85557,0,0,0,88.52596572,8.978110348,-23.1235525
00:00.7,14.461622,36.47082,-71.11072,48.495277,0,0,0,89.07927934,9.313464098,-22.0990856
00:00.8,11.557333,56.36063,-87.4678,43.655952,0,0,0,96.55910147,7.643810695,-23.85178044
00:00.8,11.557333,56.36063,-87.4678,43.655952,0,0,0,96.55910147,7.643810695,-23.85178044
00:00.8,11.557333,56.36063,-87.4678,43.655952,0,0,0,96.55910147,7.643810695,-23.85178044
00:00.8,11.557333,56.36063,-87.4678,43.655952,0,0,0,96.55910147,7.643810695,-23.85178044
00:00.8,11.557333,56.36063,-87.4678,43.655952,0,0,0,96.55910147,7.643810695,-23.85178044
00:00.8,11.490932,71.81236,-99.19246,35.77291,0,0,0,99.80084585,3.31666046,-18.22799563
00:00.8,11.490932,71.81236,-99.19246,35.77291,0,0,0,99.80084585,3.31666046,-18.22799563
00:00.8,11.490932,71.81236,-99.19246,35.77291,0,0,0,99.80084585,3.31666046,-18.22799563
00:00.8,11.490932,71.81236,-99.19246,35.77291,0,0,0,99.80084585,3.31666046,-18.22799563
00:00.8,11.490932,71.81236,-99.19246,35.77291,0,0,0,99.80084585,3.31666046,-18.22799563
00:00.8,11.746964,84.238,-107.60146,25.989973,0,0,0,104.5105003,3.695622407,-4.892803451
00:00.8,11.746964,84.238,-107.60146,25.989973,0,0,0,104.5105003,3.695622407,-4.892803451
00:00.8,11.746964,84.238,-107.60146,25.989973,0,0,0,104.5105003,3.695622407,-4.892803451
00:00.8,11.746964,84.238,-107.60146,25.989973,0,0,0,104.5105003,3.695622407,-4.892803451
00:00.8,11.746964,84.238,-107.60146,25.989973,0,0,0,104.5105003,3.695622407,-4.892803451
00:00.8,11.746964,84.238,-107.60146,25.989973,0,0,0,104.5105003,3.695622407,-4.892803451
00:00.8,11.145169,94.73138,-113.79384,15.061466,0,0,0,110.3819837,5.470554211,13.36935166
00:00.8,11.145169,94.73138,-113.79384,15.061466,0,0,0,110.3819837,5.470554211,13.36935166
00:00.8,11.145169,94.73138,-113.79384,15.061466,0,0,0,110.3819837,5.470554211,13.36935166
00:00.8,11.145169,94.73138,-113.79384,15.061466,0,0,0,110.3819837,5.470554211,13.36935166
00:00.8,11.145169,94.73138,-113.79384,15.061466,0,0,0,110.3819837,5.470554211,13.36935166
00:00.8,9.431311,103.75025,-118.56086,3.84092,0,0,0,124.4465931,6.68629416,26.87239745
00:00.8,9.431311,103.75025,-118.56086,3.84092,0,0,0,124.4465931,6.68629416,26.87239745
00:00.8,9.431311,103.75025,-118.56086,3.84092,0,0,0,124.4465931,6.68629416,26.87239745
00:00.8,9.431311,103.75025,-118.56086,3.84092,0,0,0,124.4465931,6.68629416,26.87239745
00:00.8,9.431311,103.75025,-118.56086,3.84092,0,0,0,124.4465931,6.68629416,26.87239745
00:00.8,9.431311,103.75025,-118.56086,3.84092,0,0,0,124.4465931,6.68629416,26.87239745
00:00.8,6.5252275,111.05973,-122.55031,-6.6218486,0,0,0,156.6059924,8.901056423,35.40728743
00:00.9,6.5252275,111.05973,-122.55031,-6.6218486,0,0,0,156.6059924,8.901056423,35.40728743
00:00.9,6.5252275,111.05973,-122.55031,-6.6218486,0,0,0,156.6059924,8.901056423,35.40728743
00:00.9,6.5252275,111.05973,-122.55031,-6.6218486,0,0,0,156.6059924,8.901056423,35.40728743
00:00.9,6.5252275,111.05973,-122.55031,-6.6218486,0,0,0,156.6059924,8.901056423,35.40728743
00:00.9,6.5252275,111.05973,-122.55031,-6.6218486,0,0,0,156.6059924,8.901056423,35.40728743
00:00.9,1.3854443,115.8366,-126.25332,-15.189152,0,0,0,-114.9225773,20.65972398,60.0837193
00:00.9,1.3854443,115.8366,-126.25332,-15.189152,0,0,0,-114.9225773,20.65972398,60.0837193
00:00.9,1.3854443,115.8366,-126.25332,-15.189152,0,0,0,-114.9225773,20.65972398,60.0837193
00:00.9,1.3854443,115.8366,-126.25332,-15.189152,0,0,0,-114.9225773,20.65972398,60.0837193
00:00.9,1.3854443,115.8366,-126.25332,-15.189152,0,0,0,-114.9225773,20.65972398,60.0837193
00:00.9,-2.3802602,117.11043,-130.12009,-20.854198,0,0,0,164.5616328,17.81504922,-151.4268785
00:00.9,-2.3802602,117.11043,-130.12009,-20.854198,0,0,0,164.5616328,17.81504922,-151.4268785
00:00.9,-2.3802602,117.11043,-130.12009,-20.854198,0,0,0,164.5616328,17.81504922,-151.4268785
00:00.9,-2.3802602,117.11043,-130.12009,-20.854198,0,0,0,164.5616328,17.81504922,-151.4268785
00:00.9,-2.3802602,117.11043,-130.12009,-20.854198,0,0,0,164.5616328,17.81504922,-151.4268785
00:00.9,-1.9908284,114.744156,-134.9937,-23.525742,0,0,0,132.4854662,23.4466085,-124.7852202
00:00.9,-1.9908284,114.744156,-134.9937,-23.525742,0,0,0,132.4854662,23.4466085,-124.7852202
00:00.9,-1.9908284,114.744156,-134.9937,-23.525742,0,0,0,132.4854662,23.4466085,-124.7852202
00:00.9,-1.9908284,114.744156,-134.9937,-23.525742,0,0,0,132.4854662,23.4466085,-124.7852202
00:00.9,-1.9908284,114.744156,-134.9937,-23.525742,0,0,0,132.4854662,23.4466085,-124.7852202
00:00.9,-1.9908284,114.744156,-134.9937,-23.525742,0,0,0,132.4854662,23.4466085,-124.7852202
00:00.9,-0.6975078,110.252884,-141.08669,-24.0596,0,0,0,120.1784215,58.7033449,-108.5337345
00:00.9,-0.6975078,110.252884,-141.08669,-24.0596,0,0,0,120.1784215,58.7033449,-108.5337345
00:00.9,-0.6975078,110.252884,-141.08669,-24.0596,0,0,0,120.1784215,58.7033449,-108.5337345
00:00.9,-0.6975078,110.252884,-141.08669,-24.0596,0,0,0,120.1784215,58.7033449,-108.5337345
00:00.9,-0.6975078,110.252884,-141.08669,-24.0596,0,0,0,120.1784215,58.7033449,-108.5337345
00:00.9,-0.6975078,110.252884,-141.08669,-24.0596,0,0,0,120.1784215,58.7033449,-108.5337345
00:00.9,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:00.9,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:01.0,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:01.0,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:01.0,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:01.0,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:01.0,-0.89730847,105.51896,-147.89037,-23.825573,0,0,0,125.4696735,70.3662754,-117.3176651
00:01.0,-3.6041892,101.13366,-155.09828,-23.859009,0,0,0,143.9196673,53.21569088,-138.7757153
00:01.0,-3.6041892,101.13366,-155.09828,-23.859009,0,0,0,143.9196673,53.21569088,-138.7757153
00:01.0,-3.6041892,101.13366,-155.09828,-23.859009,0,0,0,143.9196673,53.21569088,-138.7757153
00:01.0,-3.6041892,101.13366,-155.09828,-23.859009,0,0,0,143.9196673,53.21569088,-138.7757153
00:01.0,-3.6041892,101.13366,-155.09828,-23.859009,0,0,0,143.9196673,53.21569088,-138.7757153
00:01.0,-10.447063,96.50838,-162.57423,-23.674034,0,0,0,145.9280844,28.47554189,-150.5513575
00:01.0,-10.447063,96.50838,-162.57423,-23.674034,0,0,0,145.9280844,28.47554189,-150.5513575
00:01.0,-10.447063,96.50838,-162.57423,-23.674034,0,0,0,145.9280844,28.47554189,-150.5513575
00:01.0,-10.447063,96.50838,-162.57423,-23.674034,0,0,0,145.9280844,28.47554189,-150.5513575
00:01.0,-10.447063,96.50838,-162.57423,-23.674034,0,0,0,145.9280844,28.47554189,-150.5513575
00:01.0,-10.447063,96.50838,-162.57423,-23.674034,0,0,0,145.9280844,28.47554189,-150.5513575
00:01.0,-19.835901,91.13631,-169.19858,-21.097353,0,0,0,144.6881046,16.97378507,-158.8383578
00:01.0,-19.835901,91.13631,-169.19858,-21.097353,0,0,0,144.6881046,16.97378507,-158.8383578
00:01.0,-19.835901,91.13631,-169.19858,-21.097353,0,0,0,144.6881046,16.97378507,-158.8383578
00:01.0,-19.835901,91.13631,-169.19858,-21.097353,0,0,0,144.6881046,16.97378507,-158.8383578
00:01.0,-19.835901,91.13631,-169.19858,-21.097353,0,0,0,144.6881046,16.97378507,-158.8383578
00:01.0,-19.835901,91.13631,-169.19858,-21.097353,0,0,0,144.6881046,16.97378507,-158.8383578
00:01.0,-23.205593,85.7799,-173.6473,-13.554586,0,0,0,157.3687879,13.77202973,-163.3354499
00:01.0,-23.205593,85.7799,-173.6473,-13.554586,0,0,0,157.3687879,13.77202973,-163.3354499
00:01.0,-23.205593,85.7799,-173.6473,-13.554586,0,0,0,157.3687879,13.77202973,-163.3354499
00:01.0,-23.205593,85.7799,-173.6473,-13.554586,0,0,0,157.3687879,13.77202973,-163.3354499
00:01.0,-23.205593,85.7799,-173.6473,-13.554586,0,0,0,157.3687879,13.77202973,-163.3354499
00:01.0,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.0,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.0,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.0,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.1,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.1,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.1,-21.077776,81.28271,-176.52945,-1.147571,0,0,0,170.630693,16.77365882,-157.1950689
00:01.1,-21.192633,77.395096,-178.93765,13.688118,0,0,0,-168.5616648,17.40536252,-147.9979596
00:01.1,-21.192633,77.395096,-178.93765,13.688118,0,0,0,-168.5616648,17.40536252,-147.9979596
00:01.1,-21.192633,77.395096,-178.93765,13.688118,0,0,0,-168.5616648,17.40536252,-147.9979596
00:01.1,-21.192633,77.395096,-178.93765,13.688118,0,0,0,-168.5616648,17.40536252,-147.9979596
00:01.1,-21.192633,77.395096,-178.93765,13.688118,0,0,0,-168.5616648,17.40536252,-147.9979596
00:01.1,-21.192633,77.395096,-178.93765,13.688118,0,0,0,-168.5616648,17.40536252,-147.9979596
00:01.1,-23.26063,73.79397,178.95831,28.643688,0,0,0,-127.136868,15.66323398,-144.6523281
00:01.1,-23.26063,73.79397,178.95831,28.643688,0,0,0,-127.136868,15.66323398,-144.6523281
00:01.1,-23.26063,73.79397,178.95831,28.643688,0,0,0,-127.136868,15.66323398,-144.6523281
00:01.1,-23.26063,73.79397,178.95831,28.643688,0,0,0,-127.136868,15.66323398,-144.6523281
00:01.1,-23.26063,73.79397,178.95831,28.643688,0,0,0,-127.136868,15.66323398,-144.6523281
00:01.1,-23.26063,73.79397,178.95831,28.643688,0,0,0,-127.136868,15.66323398,-144.6523281
00:01.1,-24.114866,70.08384,177.95697,41.835827,0,0,0,-106.9969692,12.47567349,-141.1212569
00:01.1,-24.114866,70.08384,177.95697,41.835827,0,0,0,-106.9969692,12.47567349,-141.1212569
00:01.1,-24.114866,70.08384,177.95697,41.835827,-2.139937327,0.24951324,-2.822422422,-106.9969692,12.47567349,-141.1212569
00:01.1,-24.114866,70.08384,177.95697,41.835827,-2.139937327,0.24951324,-2.822422422,-106.9969692,12.47567349,-141.1212569
00:01.1,-24.114866,70.08384,177.95697,41.835827,-2.139937327,0.24951324,-2.822422422,-106.9969692,12.47567349,-141.1212569
00:01.1,-24.114866,70.08384,177.95697,41.835827,-2.139937327,0.24951324,-2.822422422,-106.9969692,12.47567349,-141.1212569
00:01.1,-24.114866,70.08384,177.95697,41.835827,-2.139937327,0.24951324,-2.822422422,-106.9969692,12.47567349,-141.1212569
00:01.1,-22.78386,64.59652,179.804,52.65758,-2.139937327,0.24951324,-2.822422422,-102.8879001,9.95355613,-135.6442238
00:01.1,-22.78386,64.59652,179.804,52.65758,-2.139937327,0.24951324,-2.822422422,-102.8879001,9.95355613,-135.6442238
00:01.1,-22.78386,64.59652,179.804,52.65758,-2.139937327,0.24951324,-2.822422422,-102.8879001,9.95355613,-135.6442238
00:01.1,-22.78386,64.59652,179.804,52.65758,-2.139937327,0.24951324,-2.822422422,-102.8879001,9.95355613,-135.6442238
00:01.1,-22.78386,64.59652,179.804,52.65758,-2.139937327,0.24951324,-2.822422422,-102.8879001,9.95355613,-135.6442238
00:01.1,-22.78386,64.59652,179.804,52.65758,-4.154894572,0.443593919,-5.47885588,-102.8879001,9.95355613,-135.6442238
00:01.1,-18.260227,54.815975,-173.43721,60.89274,-4.154894572,0.443593919,-5.47885588,-108.262815,11.57183797,-128.5605936
00:01.1,-18.260227,54.815975,-173.43721,60.89274,-4.154894572,0.443593919,-5.47885588,-108.262815,11.57183797,-128.5605936
00:01.1,-18.260227,54.815975,-173.43721,60.89274,-4.154894572,0.443593919,-5.47885588,-108.262815,11.57183797,-128.5605936
00:01.1,-18.260227,54.815975,-173.43721,60.89274,-4.154894572,0.443593919,-5.47885588,-108.262815,11.57183797,-128.5605936
00:01.2,-18.260227,54.815975,-173.43721,60.89274,-4.154894572,0.443593919,-5.47885588,-108.262815,11.57183797,-128.5605936
00:01.2,-17.584255,38.960007,-160.27718,67.3803,-4.154894572,0.443593919,-5.47885588,-108.0935629,11.20264149,-134.3382233
00:01.2,-17.584255,38.960007,-160.27718,67.3803,-4.154894572,0.443593919,-5.47885588,-108.0935629,11.20264149,-134.3382233
00:01.2,-17.584255,38.960007,-160.27718,67.3803,-4.154894572,0.443593919,-5.47885588,-108.0935629,11.20264149,-134.3382233
00:01.2,-17.584255,38.960007,-160.27718,67.3803,-4.154894572,0.443593919,-5.47885588,-108.0935629,11.20264149,-134.3382233
00:01.2,-17.584255,38.960007,-160.27718,67.3803,-6.233666061,0.658774627,-8.056040786,-108.0935629,11.20264149,-134.3382233
00:01.2,-17.584255,38.960007,-160.27718,67.3803,-6.233666061,0.658774627,-8.056040786,-108.0935629,11.20264149,-134.3382233
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-16.08934,13.363476,-136.96178,72.298164,-6.233666061,0.658774627,-8.056040786,-110.1284266,8.521433655,-135.4184314
00:01.2,-13.086347,339.18314,-104.739136,72.61803,-8.393260032,0.777114271,-10.47796952,-114.2134807,6.575762916,-129.1525798
00:01.2,-13.086347,339.18314,-104.739136,72.61803,-8.393260032,0.777114271,-10.47796952,-114.2134807,6.575762916,-129.1525798
00:01.2,-13.086347,339.18314,-104.739136,72.61803,-8.393260032,0.777114271,-10.47796952,-114.2134807,6.575762916,-129.1525798
00:01.2,-13.086347,339.18314,-104.739136,72.61803,-8.393260032,0.777114271,-10.47796952,-114.2134807,6.575762916,-129.1525798
00:01.2,-13.086347,339.18314,-104.739136,72.61803,-8.393260032,0.777114271,-10.47796952,-114.2134807,6.575762916,-129.1525798
00:01.2,-10.788639,339.18314,-104.739136,72.61803,-8.393260032,0.777114271,-10.47796952,-117.264417,6.225445502,-126.137707
00:01.2,-10.788639,314.4539,-81.498314,67.54719,-8.393260032,0.777114271,-10.47796952,-117.264417,6.225445502,-126.137707
00:01.2,-10.788639,314.4539,-81.498314,67.54719,-8.393260032,0.777114271,-10.47796952,-117.264417,6.225445502,-126.137707
00:01.2,-10.788639,314.4539,-81.498314,67.54719,-8.393260032,0.777114271,-10.47796952,-117.264417,6.225445502,-126.137707
00:01.2,-10.788639,314.4539,-81.498314,67.54719,-8.393260032,0.777114271,-10.47796952,-117.264417,6.225445502,-126.137707
00:01.2,-10.788639,314.4539,-81.498314,67.54719,-10.57068165,0.886080815,-12.79116164,-117.264417,6.225445502,-126.137707
00:01.2,-10.788639,314.4539,-81.498314,67.54719,-10.57068165,0.886080815,-12.79116164,-117.264417,6.225445502,-126.137707
00:01.2,-8.536993,302.32626,-70.128,60.152996,-10.57068165,0.886080815,-12.79116164,-120.26078,7.542003311,-128.029
00:01.2,-8.536993,302.32626,-70.128,60.152996,-10.57068165,0.886080815,-12.79116164,-120.26078,7.542003311,-128.029
00:01.2,-8.536993,302.32626,-70.128,60.152996,-10.57068165,0.886080815,-12.79116164,-120.26078,7.542003311,-128.029
00:01.2,-8.536993,302.32626,-70.128,60.152996,-10.57068165,0.886080815,-12.79116164,-120.26078,7.542003311,-128.029
00:01.2,-8.536993,302.32626,-70.128,60.152996,-10.57068165,0.886080815,-12.79116164,-120.26078,7.542003311,-128.029
00:01.2,-8.536993,302.32626,-70.128,60.152996,-10.57068165,0.886080815,-12.79116164,-120.26078,7.542003311,-128.029
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-10.57068165,0.886080815,-12.79116164,-121.7684213,10.09124762,-135.3263468
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-12.79463479,1.070183921,-15.24186254,-121.7684213,10.09124762,-135.3263468
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-12.79463479,1.070183921,-15.24186254,-121.7684213,10.09124762,-135.3263468
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-12.79463479,1.070183921,-15.24186254,-121.7684213,10.09124762,-135.3263468
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-12.79463479,1.070183921,-15.24186254,-121.7684213,10.09124762,-135.3263468
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-12.79463479,1.070183921,-15.24186254,-121.7684213,10.09124762,-135.3263468
00:01.3,-6.759724,295.95795,-63.94977,52.36104,-12.79463479,1.070183921,-15.24186254,-121.7684213,10.09124762,-135.3263468
00:01.3,-5.6297135,292.16547,-59.793877,44.93965,-12.79463479,1.070183921,-15.24186254,-126.391066,8.548553775,-149.0210263
00:01.3,-5.6297135,292.16547,-59.793877,44.93965,-12.79463479,1.070183921,-15.24186254,-126.391066,8.548553775,-149.0210263
00:01.3,-5.6297135,292.16547,-59.793877,44.93965,-12.79463479,1.070183921,-15.24186254,-126.391066,8.548553775,-149.0210263
00:01.3,-5.6297135,292.16547,-59.793877,44.93965,-12.79463479,1.070183921,-15.24186254,-126.391066,8.548553775,-149.0210263
00:01.3,-5.6297135,292.16547,-59.793877,44.93965,-15.06656061,1.21975119,-17.917444,-126.391066,8.548553775,-149.0210263
00:01.3,-5.6297135,292.16547,-59.793877,44.93965,-15.06656061,1.21975119,-17.917444,-126.391066,8.548553775,-149.0210263
00:01.3,-4.4674,289.86447,-56.38956,38.170628,-15.06656061,1.21975119,-17.917444,-136.1870872,7.097800251,-158.711002
00:01.3,-4.4674,289.86447,-56.38956,38.170628,-15.06656061,1.21975119,-17.917444,-136.1870872,7.097800251,-158.711002
00:01.3,-4.4674,289.86447,-56.38956,38.170628,-15.06656061,1.21975119,-17.917444,-136.1870872,7.097800251,-158.711002
00:01.3,-4.4674,289.86447,-56.38956,38.170628,-15.06656061,1.21975119,-17.917444,-136.1870872,7.097800251,-158.711002
