Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.3,7.34118,308.94788,-35.29662,14.184155,0,0,0,-61.79283753,-35.70861489,-19.70822569
00:00.3,7.34118,308.94788,-35.29662,14.184155,0,0,0,-61.79283753,-35.70861489,-19.70822569
00:00.3,7.34118,308.94788,-35.29662,14.184155,0,0,0,-61.79283753,-35.70861489,-19.70822569
00:00.3,7.34118,308.94788,-35.29662,14.184155,0,0,0,-61.79283753,-35.70861489,-19.70822569
00:00.3,7.45783,308.79263,-34.962345,13.771865,0,0,0,-60.5788602,-35.64947228,-18.44459971
00:00.3,7.45783,308.79263,-34.962345,13.771865,0,0,0,-60.5788602,-35.64947228,-18.44459971
00:00.3,7.45783,308.79263,-34.962345,13.771865,0,0,0,-60.5788602,-35.64947228,-18.44459971
00:00.3,7.45783,308.79263,-34.962345,13.771865,0,0,0,-60.5788602,-35.64947228,-18.44459971
00:00.3,7.679166,308.5877,-34.49921,13.2960005,0,0,0,-61.13170937,-34.25975076,-17.22152286
00:00.3,7.679166,308.5877,-34.49921,13.2960005,0,0,0,-61.13170937,-34.25975076,-17.22152286
00:00.3,7.679166,308.5877,-34.49921,13.2960005,0,0,0,-61.13170937,-34.25975076,-17.22152286
00:00.3,7.679166,308.5877,-34.49921,13.2960005,0,0,0,-61.13170937,-34.25975076,-17.22152286
00:00.3,7.679166,308.5877,-34.49921,13.2960005,0,0,0,-61.13170937,-34.25975076,-17.22152286
00:00.4,7.5385876,308.3673,-33.913986,12.7670555,0,0,0,-59.71106418,-34.2977676,-17.19597283
00:00.4,7.5385876,308.3673,-33.913986,12.7670555,0,0,0,-59.71106418,-34.2977676,-17.19597283
00:00.4,7.5385876,308.3673,-33.913986,12.7670555,0,0,0,-59.71106418,-34.2977676,-17.19597283
00:00.4,7.5385876,308.3673,-33.913986,12.7670555,0,0,0,-59.71106418,-34.2977676,-17.19597283
00:00.4,7.5385876,308.3673,-33.913986,12.7670555,0,0,0,-59.71106418,-34.2977676,-17.19597283
00:00.4,7.6348987,308.02942,-33.184204,12.068981,0,0,0,-60.29269577,-33.39924255,-15.45207869
00:00.4,7.6348987,308.02942,-33.184204,12.068981,0,0,0,-60.29269577,-33.39924255,-15.45207869
00:00.4,7.6348987,308.02942,-33.184204,12.068981,0,0,0,-60.29269577,-33.39924255,-15.45207869
00:00.4,7.6348987,308.02942,-33.184204,12.068981,0,0,0,-60.29269577,-33.39924255,-15.45207869
00:00.4,8.05125,307.64127,-32.380474,11.281106,0,0,0,-60.65654677,-31.85629257,-12.90597626
00:00.4,8.05125,307.64127,-32.380474,11.281106,0,0,0,-60.65654677,-31.85629257,-12.90597626
00:00.4,8.05125,307.64127,-32.380474,11.281106,0,0,0,-60.65654677,-31.85629257,-12.90597626
00:00.4,8.05125,307.64127,-32.380474,11.281106,0,0,0,-60.65654677,-31.85629257,-12.90597626
00:00.4,8.05125,307.64127,-32.380474,11.281106,0,0,0,-60.65654677,-31.85629257,-12.90597626
00:00.4,8.421539,307.22467,-31.53198,10.466146,0,0,0,-57.59170429,-30.70388256,-10.76652964
00:00.4,8.421539,307.22467,-31.53198,10.466146,0,0,0,-57.59170429,-30.70388256,-10.76652964
00:00.4,8.421539,307.22467,-31.53198,10.466146,0,0,0,-57.59170429,-30.70388256,-10.76652964
00:00.4,8.421539,307.22467,-31.53198,10.466146,0,0,0,-57.59170429,-30.70388256,-10.76652964
00:00.4,8.421539,307.22467,-31.53198,10.466146,0,0,0,-57.59170429,-30.70388256,-10.76652964
00:00.4,9.249456,306.85742,-30.763023,9.659825,0,0,0,-61.00647102,-28.48628065,-10.52610528
00:00.4,9.249456,306.85742,-30.763023,9.659825,0,0,0,-61.00647102,-28.48628065,-10.52610528
00:00.4,9.249456,306.85742,-30.763023,9.659825,0,0,0,-61.00647102,-28.48628065,-10.52610528
00:00.4,9.249456,306.85742,-30.763023,9.659825,0,0,0,-61.00647102,-28.48628065,-10.52610528
00:00.4,9.249456,306.85742,-30.763023,9.659825,0,0,0,-61.00647102,-28.48628065,-10.52610528
00:00.4,9.695718,306.5819,-30.228048,8.869568,0,0,0,-66.21484544,-26.80315811,-10.76301722
00:00.4,9.695718,306.5819,-30.228048,8.869568,0,0,0,-66.21484544,-26.80315811,-10.76301722
00:00.5,9.695718,306.5819,-30.228048,8.869568,0,0,0,-66.21484544,-26.80315811,-10.76301722
00:00.5,9.695718,306.5819,-30.228048,8.869568,0,0,0,-66.21484544,-26.80315811,-10.76301722
00:00.5,9.695718,306.5819,-30.228048,8.869568,0,0,0,-66.21484544,-26.80315811,-10.76301722
00:00.5,9.896714,306.37814,-30.044762,8.043413,0,0,0,-67.52727995,-25.78668595,-9.53868361
00:00.5,9.896714,306.37814,-30.044762,8.043413,0,0,0,-67.52727995,-25.78668595,-9.53868361
00:00.5,9.896714,306.37814,-30.044762,8.043413,0,0,0,-67.52727995,-25.78668595,-9.53868361
00:00.5,9.387043,306.26492,-30.097828,7.2649755,0,0,0,-71.75531731,-24.49100077,-9.030741224
00:00.5,9.387043,306.26492,-30.097828,7.2649755,0,0,0,-71.75531731,-24.49100077,-9.030741224
00:00.5,9.387043,306.26492,-30.097828,7.2649755,0,0,0,-71.75531731,-24.49100077,-9.030741224
00:00.5,9.387043,306.26492,-30.097828,7.2649755,0,0,0,-71.75531731,-24.49100077,-9.030741224
00:00.5,8.763713,306.12952,-30.252699,6.4952707,0,0,0,-58.04059115,-27.56591778,-4.165654681
00:00.5,8.763713,306.12952,-30.252699,6.4952707,0,0,0,-58.04059115,-27.56591778,-4.165654681
00:00.5,8.763713,306.12952,-30.252699,6.4952707,0,0,0,-58.04059115,-27.56591778,-4.165654681
00:00.5,8.763713,306.12952,-30.252699,6.4952707,0,0,0,-58.04059115,-27.56591778,-4.165654681
00:00.5,8.763713,306.12952,-30.252699,6.4952707,0,0,0,-58.04059115,-27.56591778,-4.165654681
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.546564,305.7916,-30.365837,5.7220507,0,0,0,-46.40546294,-30.1871446,-0.914280798
00:00.5,8.1942215,305.3311,-30.2919,5.0351706,0,0,0,-50.22995223,-31.38279312,-2.850305389
00:00.5,8.1942215,305.3311,-30.2919,5.0351706,0,0,0,-50.22995223,-31.38279312,-2.850305389
00:00.6,8.1942215,305.3311,-30.2919,5.0351706,0,0,0,-50.22995223,-31.38279312,-2.850305389
00:00.6,8.1942215,305.3311,-30.2919,5.0351706,0,0,0,-50.22995223,-31.38279312,-2.850305389
00:00.6,7.9334035,305.08484,-29.916077,4.639597,0,0,0,-59.0055193,-31.727202,-7.164360444
00:00.6,7.9334035,305.08484,-29.916077,4.639597,0,0,0,-59.0055193,-31.727202,-7.164360444
00:00.6,7.9334035,305.08484,-29.916077,4.639597,0,0,0,-59.0055193,-31.727202,-7.164360444
00:00.6,7.9334035,305.08484,-29.916077,4.639597,0,0,0,-59.0055193,-31.727202,-7.164360444
00:00.6,8.639286,304.8731,-29.53558,4.2295856,0,0,0,-52.35783278,-31.91717346,-3.376228247
00:00.6,8.639286,304.8731,-29.53558,4.2295856,0,0,0,-52.35783278,-31.91717346,-3.376228247
00:00.6,8.639286,304.8731,-29.53558,4.2295856,0,0,0,-52.35783278,-31.91717346,-3.376228247
00:00.6,8.639286,304.8731,-29.53558,4.2295856,0,0,0,-52.35783278,-31.91717346,-3.376228247
00:00.6,8.639286,304.8731,-29.53558,4.2295856,0,0,0,-52.35783278,-31.91717346,-3.376228247
00:00.6,8.639286,304.8731,-29.53558,4.2295856,0,0,0,-52.35783278,-31.91717346,-3.376228247
00:00.6,8.730812,304.6165,-29.315601,3.8486142,0,0,0,-51.66173405,-30.05270257,-1.687568242
00:00.6,8.730812,304.6165,-29.315601,3.8486142,0,0,0,-51.66173405,-30.05270257,-1.687568242
00:00.6,8.730812,304.6165,-29.315601,3.8486142,0,0,0,-51.66173405,-30.05270257,-1.687568242
00:00.6,8.730812,304.6165,-29.315601,3.8486142,0,0,0,-51.66173405,-30.05270257,-1.687568242
00:00.6,8.730812,304.6165,-29.315601,3.8486142,0,0,0,-51.66173405,-30.05270257,-1.687568242
00:00.6,8.216953,304.3715,-29.185663,3.507189,0,0,0,-53.87057966,-29.46923708,-2.480320872
00:00.6,8.216953,304.3715,-29.185663,3.507189,0,0,0,-53.87057966,-29.46923708,-2.480320872
00:00.6,8.216953,304.3715,-29.185663,3.507189,0,0,0,-53.87057966,-29.46923708,-2.480320872
00:00.6,8.216953,304.3715,-29.185663,3.507189,0,0,0,-53.87057966,-29.46923708,-2.480320872
00:00.6,8.216953,304.3715,-29.185663,3.507189,0,0,0,-53.87057966,-29.46923708,-2.480320872
00:00.6,8.216953,304.3715,-29.185663,3.507189,0,0,0,-53.87057966,-29.46923708,-2.480320872
00:00.6,8.085348,304.2035,-29.013348,3.2369738,0,0,0,-53.50299596,-30.77886438,-3.328190246
00:00.6,8.085348,304.2035,-29.013348,3.2369738,0,0,0,-53.50299596,-30.77886438,-3.328190246
00:00.6,8.085348,304.2035,-29.013348,3.2369738,0,0,0,-53.50299596,-30.77886438,-3.328190246
00:00.6,8.085348,304.2035,-29.013348,3.2369738,0,0,0,-53.50299596,-30.77886438,-3.328190246
00:00.7,8.085348,304.2035,-29.013348,3.2369738,0,0,0,-53.50299596,-30.77886438,-3.328190246
00:00.7,8.085348,304.2035,-29.013348,3.2369738,0,0,0,-53.50299596,-30.77886438,-3.328190246
00:00.7,8.050054,304.12094,-28.794266,3.0692341,0,0,0,-46.88683077,-32.03663006,-0.953635174
00:00.7,8.050054,304.12094,-28.794266,3.0692341,0,0,0,-46.88683077,-32.03663006,-0.953635174
00:00.7,8.050054,304.12094,-28.794266,3.0692341,0,0,0,-46.88683077,-32.03663006,-0.953635174
00:00.7,8.050054,304.12094,-28.794266,3.0692341,0,0,0,-46.88683077,-32.03663006,-0.953635174
00:00.7,8.050054,304.12094,-28.794266,3.0692341,0,0,0,-46.88683077,-32.03663006,-0.953635174
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.222935,304.05023,-28.627234,2.9728673,0,0,0,-53.74249313,-30.00108,-2.299598975
00:00.7,8.362915,304.10144,-28.605986,3.0437486,0,0,0,-56.60141907,-28.95599617,-2.216134491
00:00.7,8.362915,304.10144,-28.605986,3.0437486,0,0,0,-56.60141907,-28.95599617,-2.216134491
00:00.7,8.362915,304.10144,-28.605986,3.0437486,0,0,0,-56.60141907,-28.95599617,-2.216134491
00:00.7,8.362915,304.10144,-28.605986,3.0437486,0,0,0,-56.60141907,-28.95599617,-2.216134491
00:00.7,8.362915,304.10144,-28.605986,3.0437486,0,0,0,-56.60141907,-28.95599617,-2.216134491
00:00.7,8.362915,304.10144,-28.605986,3.0437486,0,0,0,-56.60141907,-28.95599617,-2.216134491
00:00.7,7.8000035,304.1952,-28.716179,3.2423217,0,0,0,-56.18934692,-30.68864783,-3.738530936
00:00.7,7.8000035,304.1952,-28.716179,3.2423217,0,0,0,-56.18934692,-30.68864783,-3.738530936
00:00.7,7.8000035,304.1952,-28.716179,3.2423217,0,0,0,-56.18934692,-30.68864783,-3.738530936
00:00.7,7.8000035,304.1952,-28.716179,3.2423217,0,0,0,-56.18934692,-30.68864783,-3.738530936
00:00.7,7.8000035,304.1952,-28.716179,3.2423217,0,0,0,-56.18934692,-30.68864783,-3.738530936
00:00.7,7.536195,304.1974,-28.72083,3.348414,0,0,0,-54.77033414,-31.81983985,-4.280786484
00:00.7,7.536195,304.1974,-28.72083,3.348414,0,0,0,-54.77033414,-31.81983985,-4.280786484
00:00.7,7.536195,304.1974,-28.72083,3.348414,0,0,0,-54.77033414,-31.81983985,-4.280786484
00:00.7,7.536195,304.1974,-28.72083,3.348414,0,0,0,-54.77033414,-31.81983985,-4.280786484
00:00.7,7.536195,304.1974,-28.72083,3.348414,0,0,0,-54.77033414,-31.81983985,-4.280786484
00:00.8,7.536195,304.1974,-28.72083,3.348414,0,0,0,-54.77033414,-31.81983985,-4.280786484
00:00.8,8.018349,304.16592,-28.586931,3.449039,0,0,0,-53.67414342,-30.04980999,-2.857288617
00:00.8,8.018349,304.16592,-28.586931,3.449039,0,0,0,-53.67414342,-30.04980999,-2.857288617
00:00.8,8.018349,304.16592,-28.586931,3.449039,0,0,0,-53.67414342,-30.04980999,-2.857288617
00:00.8,8.018349,304.16592,-28.586931,3.449039,0,0,0,-53.67414342,-30.04980999,-2.857288617
00:00.8,8.018349,304.16592,-28.586931,3.449039,0,0,0,-53.67414342,-30.04980999,-2.857288617
00:00.8,8.286345,304.0966,-28.39917,3.5084996,0,0,0,-55.30897311,-29.28557329,-3.338333291
00:00.8,8.286345,304.0966,-28.39917,3.5084996,0,0,0,-55.30897311,-29.28557329,-3.338333291
00:00.8,8.286345,304.0966,-28.39917,3.5084996,0,0,0,-55.30897311,-29.28557329,-3.338333291
00:00.8,8.286345,304.0966,-28.39917,3.5084996,0,0,0,-55.30897311,-29.28557329,-3.338333291
00:00.8,8.286345,304.0966,-28.39917,3.5084996,0,0,0,-55.30897311,-29.28557329,-3.338333291
00:00.8,8.595019,303.9596,-28.21312,3.5128977,0,0,0,-59.02872828,-28.18032403,-4.052741836
00:00.8,8.595019,303.9596,-28.21312,3.5128977,0,0,0,-59.02872828,-28.18032403,-4.052741836
00:00.8,8.595019,303.9596,-28.21312,3.5128977,0,0,0,-59.02872828,-28.18032403,-4.052741836
00:00.8,8.595019,303.9596,-28.21312,3.5128977,0,0,0,-59.02872828,-28.18032403,-4.052741836
00:00.8,8.595019,303.9596,-28.21312,3.5128977,0,0,0,-59.02872828,-28.18032403,-4.052741836
00:00.8,8.595019,303.9596,-28.21312,3.5128977,0,0,0,-59.02872828,-28.18032403,-4.052741836
00:00.8,8.5112705,303.84375,-27.979357,3.6160283,0,0,0,-62.36374573,-26.91260165,-4.444894159
00:00.8,8.5112705,303.84375,-27.979357,3.6160283,0,0,0,-62.36374573,-26.91260165,-4.444894159
00:00.8,8.5112705,303.84375,-27.979357,3.6160283,0,0,0,-62.36374573,-26.91260165,-4.444894159
00:00.8,8.5112705,303.84375,-27.979357,3.6160283,0,0,0,-62.36374573,-26.91260165,-4.444894159
00:00.8,8.5112705,303.84375,-27.979357,3.6160283,0,0,0,-62.36374573,-26.91260165,-4.444894159
00:00.8,8.5112705,303.84375,-27.979357,3.6160283,0,0,0,-62.36374573,-26.91260165,-4.444894159
00:00.8,8.467003,303.8399,-27.609207,3.7982817,0,0,0,-62.59220872,-26.38629289,-4.741530982
00:00.8,8.467003,303.8399,-27.609207,3.7982817,0,0,0,-62.59220872,-26.38629289,-4.741530982
00:00.8,8.467003,303.8399,-27.609207,3.7982817,0,0,0,-62.59220872,-26.38629289,-4.741530982
00:00.8,8.467003,303.8399,-27.609207,3.7982817,0,0,0,-62.59220872,-26.38629289,-4.741530982
00:00.8,8.467003,303.8399,-27.609207,3.7982817,0,0,0,-62.59220872,-26.38629289,-4.741530982
00:00.8,8.467003,303.8399,-27.609207,3.7982817,0,0,0,-62.59220872,-26.38629289,-4.741530982
00:00.8,8.551949,303.9837,-27.156998,3.9655466,0,0,0,-67.8778599,-25.30883908,-7.389253814
00:00.9,8.551949,303.9837,-27.156998,3.9655466,0,0,0,-67.8778599,-25.30883908,-7.389253814
00:00.9,8.551949,303.9837,-27.156998,3.9655466,0,0,0,-67.8778599,-25.30883908,-7.389253814
00:00.9,8.551949,303.9837,-27.156998,3.9655466,0,0,0,-67.8778599,-25.30883908,-7.389253814
00:00.9,8.551949,303.9837,-27.156998,3.9655466,0,0,0,-67.8778599,-25.30883908,-7.389253814
00:00.9,8.551949,303.9837,-27.156998,3.9655466,0,0,0,-67.8778599,-25.30883908,-7.389253814
00:00.9,9.662218,304.26202,-26.719027,4.2462325,0,0,0,-55.9327777,-27.81757781,-3.687625536
00:00.9,9.662218,304.26202,-26.719027,4.2462325,0,0,0,-55.9327777,-27.81757781,-3.687625536
00:00.9,9.662218,304.26202,-26.719027,4.2462325,0,0,0,-55.9327777,-27.81757781,-3.687625536
00:00.9,9.662218,304.26202,-26.719027,4.2462325,0,0,0,-55.9327777,-27.81757781,-3.687625536
00:00.9,9.662218,304.26202,-26.719027,4.2462325,0,0,0,-55.9327777,-27.81757781,-3.687625536
00:00.9,9.662218,304.26202,-26.719027,4.2462325,0,0,0,-55.9327777,-27.81757781,-3.687625536
00:00.9,8.346764,304.34113,-26.38622,4.522066,0,0,0,-39.31519724,-32.02328387,-0.484536715
00:00.9,8.346764,304.34113,-26.38622,4.522066,0,0,0,-39.31519724,-32.02328387,-0.484536715
00:00.9,8.346764,304.34113,-26.38622,4.522066,0,0,0,-39.31519724,-32.02328387,-0.484536715
00:00.9,8.346764,304.34113,-26.38622,4.522066,0,0,0,-39.31519724,-32.02328387,-0.484536715
00:00.9,8.346764,304.34113,-26.38622,4.522066,0,0,0,-39.31519724,-32.02328387,-0.484536715
00:00.9,8.346764,304.34113,-26.38622,4.522066,0,0,0,-39.31519724,-32.02328387,-0.484536715
00:00.9,8.142178,304.04913,-26.113976,4.43589,0,0,0,-36.32558246,-30.02892669,2.145851417
00:00.9,8.142178,304.04913,-26.113976,4.43589,0,0,0,-36.32558246,-30.02892669,2.145851417
00:00.9,8.142178,304.04913,-26.113976,4.43589,0,0,0,-36.32558246,-30.02892669,2.145851417
00:00.9,8.142178,304.04913,-26.113976,4.43589,0,0,0,-36.32558246,-30.02892669,2.145851417
00:00.9,8.142178,304.04913,-26.113976,4.43589,0,0,0,-36.32558246,-30.02892669,2.145851417
00:00.9,9.564112,303.64893,-25.900509,4.302324,0,0,0,-53.84777025,-25.43993261,-1.203937168
00:00.9,9.564112,303.64893,-25.900509,4.302324,0,0,0,-53.84777025,-25.43993261,-1.203937168
00:00.9,9.564112,303.64893,-25.900509,4.302324,0,0,0,-53.84777025,-25.43993261,-1.203937168
00:00.9,9.564112,303.64893,-25.900509,4.302324,0,0,0,-53.84777025,-25.43993261,-1.203937168
00:00.9,9.564112,303.64893,-25.900509,4.302324,0,0,0,-53.84777025,-25.43993261,-1.203937168
00:00.9,9.564112,303.64893,-25.900509,4.302324,0,0,0,-53.84777025,-25.43993261,-1.203937168
00:00.9,9.758529,303.28503,-25.757793,4.40948,0,0,0,-60.14422111,-25.41206715,-4.758699943
00:00.9,9.758529,303.28503,-25.757793,4.40948,0,0,0,-60.14422111,-25.41206715,-4.758699943
00:01.0,9.758529,303.28503,-25.757793,4.40948,0,0,0,-60.14422111,-25.41206715,-4.758699943
00:01.0,9.758529,303.28503,-25.757793,4.40948,0,0,0,-60.14422111,-25.41206715,-4.758699943
00:01.0,9.758529,303.28503,-25.757793,4.40948,0,0,0,-60.14422111,-25.41206715,-4.758699943
00:01.0,9.758529,303.28503,-25.757793,4.40948,0,0,0,-60.14422111,-25.41206715,-4.758699943
00:01.0,9.311071,303.03174,-25.619068,4.7423167,0,0,0,-59.61373398,-24.45667907,-4.595134842
00:01.0,9.311071,303.03174,-25.619068,4.7423167,0,0,0,-59.61373398,-24.45667907,-4.595134842
00:01.0,9.311071,303.03174,-25.619068,4.7423167,0,0,0,-59.61373398,-24.45667907,-4.595134842
00:01.0,9.311071,303.03174,-25.619068,4.7423167,0,0,0,-59.61373398,-24.45667907,-4.595134842
00:01.0,9.311071,303.03174,-25.619068,4.7423167,0,0,0,-59.61373398,-24.45667907,-4.595134842
00:01.0,9.311071,303.03174,-25.619068,4.7423167,0,0,0,-59.61373398,-24.45667907,-4.595134842
00:01.0,8.696713,303.03174,-25.619068,4.7423167,0,0,0,-57.09908373,-25.56269672,-4.965148814
00:01.0,8.696713,302.7288,-25.53275,4.995814,0,0,0,-57.09908373,-25.56269672,-4.965148814
00:01.0,8.696713,302.7288,-25.53275,4.995814,0,0,0,-57.09908373,-25.56269672,-4.965148814
00:01.0,8.696713,302.7288,-25.53275,4.995814,0,0,0,-57.09908373,-25.56269672,-4.965148814
00:01.0,8.696713,302.7288,-25.53275,4.995814,0,0,0,-57.09908373,-25.56269672,-4.965148814
00:01.0,8.696713,302.7288,-25.53275,4.995814,0,0,0,-57.09908373,-25.56269672,-4.965148814
00:01.0,8.912068,302.32245,-25.502209,5.065539,0,0,0,-59.84349472,-24.8231819,-5.749429555
00:01.0,8.912068,302.32245,-25.502209,5.065539,0,0,0,-59.84349472,-24.8231819,-5.749429555
00:01.0,8.912068,302.32245,-25.502209,5.065539,0,0,0,-59.84349472,-24.8231819,-5.749429555
00:01.0,8.912068,302.32245,-25.502209,5.065539,0,0,0,-59.84349472,-24.8231819,-5.749429555
00:01.0,8.912068,302.32245,-25.502209,5.065539,0,0,0,-59.84349472,-24.8231819,-5.749429555
00:01.0,8.912068,302.32245,-25.502209,5.065539,0,0,0,-59.84349472,-24.8231819,-5.749429555
00:01.0,9.687343,301.91656,-25.55705,5.2929688,0,0,0,-55.5538149,-24.94626874,-3.244491401
00:01.0,9.687343,301.91656,-25.55705,5.2929688,0,0,0,-55.5538149,-24.94626874,-3.244491401
00:01.0,9.687343,301.91656,-25.55705,5.2929688,0,0,0,-55.5538149,-24.94626874,-3.244491401
00:01.0,9.687343,301.91656,-25.55705,5.2929688,0,0,0,-55.5538149,-24.94626874,-3.244491401
00:01.0,9.687343,301.91656,-25.55705,5.2929688,0,0,0,-55.5538149,-24.94626874,-3.244491401
00:01.0,9.233903,301.44785,-25.671944,5.655167,0,0,0,-50.50787263,-26.6071795,-2.733541384
00:01.0,9.233903,301.44785,-25.671944,5.655167,0,0,0,-50.50787263,-26.6071795,-2.733541384
00:01.0,9.233903,301.44785,-25.671944,5.655167,0,0,0,-50.50787263,-26.6071795,-2.733541384
00:01.1,9.233903,301.44785,-25.671944,5.655167,0,0,0,-50.50787263,-26.6071795,-2.733541384
00:01.1,9.233903,301.44785,-25.671944,5.655167,0,0,0,-50.50787263,-26.6071795,-2.733541384
00:01.1,9.233903,301.44785,-25.671944,5.655167,0,0,0,-50.50787263,-26.6071795,-2.733541384
00:01.1,8.333005,300.8792,-25.792027,5.94871,0,0,0,-62.83771987,-26.41078082,-8.926576571
00:01.1,8.333005,300.8792,-25.792027,5.94871,0,0,0,-62.83771987,-26.41078082,-8.926576571
00:01.1,8.333005,300.8792,-25.792027,5.94871,-1.256753206,-0.528215134,-0.178531367,-62.83771987,-26.41078082,-8.926576571
00:01.1,8.333005,300.8792,-25.792027,5.94871,-1.256753206,-0.528215134,-0.178531367,-62.83771987,-26.41078082,-8.926576571
00:01.1,8.333005,300.8792,-25.792027,5.94871,-1.256753206,-0.528215134,-0.178531367,-62.83771987,-26.41078082,-8.926576571
00:01.1,8.333005,300.8792,-25.792027,5.94871,-1.256753206,-0.528215134,-0.178531367,-62.83771987,-26.41078082,-8.926576571
00:01.1,8.090134,300.2481,-25.791162,6.0889387,-1.256753206,-0.528215134,-0.178531367,-67.00799432,-26.44760237,-11.36776643
