Time in Seconds,Acceleration_Z,OrientSensor_Azimuth,OrientSensor_Pitch,OrientSensor_Roll,FusedOrientation_Azimuth,FusedOrientation_Pitch,FusedOrientation_Roll,AccelOrient_Azimuth,AccelOrient_Pitch,AccelOrient_Roll
00:00.4,10.184451,301.83554,-23.634464,7.520043,0,0,0,-63.06881932,-20.45771089,-4.179119546
00:00.4,10.184451,301.83554,-23.634464,7.520043,0,0,0,-63.06881932,-20.45771089,-4.179119546
00:00.4,11.979069,301.57883,-22.70965,7.428236,0,0,0,-47.99538071,-19.82831066,4.192759433
00:00.4,11.979069,301.57883,-22.70965,7.428236,0,0,0,-47.99538071,-19.82831066,4.192759433
00:00.4,11.979069,301.57883,-22.70965,7.428236,0,0,0,-47.99538071,-19.82831066,4.192759433
00:00.4,11.979069,301.57883,-22.70965,7.428236,0,0,0,-47.99538071,-19.82831066,4.192759433
00:00.4,11.260623,301.17004,-22.267555,8.034367,0,0,0,-38.90291678,-23.11738996,4.150503614
00:00.4,11.260623,301.17004,-22.267555,8.034367,0,0,0,-38.90291678,-23.11738996,4.150503614
00:00.4,11.260623,301.17004,-22.267555,8.034367,0,0,0,-38.90291678,-23.11738996,4.150503614
00:00.4,11.260623,301.17004,-22.267555,8.034367,0,0,0,-38.90291678,-23.11738996,4.150503614
00:00.4,8.305488,300.2622,-22.006231,8.30788,0,0,0,-40.83049178,-28.28450149,-0.264110048
00:00.4,8.305488,300.2622,-22.006231,8.30788,0,0,0,-40.83049178,-28.28450149,-0.264110048
00:00.4,8.305488,300.2622,-22.006231,8.30788,0,0,0,-40.83049178,-28.28450149,-0.264110048
00:00.4,8.305488,300.2622,-22.006231,8.30788,0,0,0,-40.83049178,-28.28450149,-0.264110048
00:00.4,8.305488,300.2622,-22.006231,8.30788,0,0,0,-40.83049178,-28.28450149,-0.264110048
00:00.4,8.305488,300.2622,-22.006231,8.30788,0,0,0,-40.83049178,-28.28450149,-0.264110048
00:00.4,8.827721,298.77463,-21.701118,7.606952,0,0,0,-58.0906018,-23.23146266,-5.523321692
00:00.4,8.827721,298.77463,-21.701118,7.606952,0,0,0,-58.0906018,-23.23146266,-5.523321692
00:00.4,8.827721,298.77463,-21.701118,7.606952,0,0,0,-58.0906018,-23.23146266,-5.523321692
00:00.4,8.827721,298.77463,-21.701118,7.606952,0,0,0,-58.0906018,-23.23146266,-5.523321692
00:00.5,8.827721,298.77463,-21.701118,7.606952,0,0,0,-58.0906018,-23.23146266,-5.523321692
00:00.5,10.72822,297.03253,-21.535414,6.5334206,0,0,0,-68.3438154,-19.26633806,-6.877163796
00:00.5,10.72822,297.03253,-21.535414,6.5334206,0,0,0,-68.3438154,-19.26633806,-6.877163796
00:00.5,10.72822,297.03253,-21.535414,6.5334206,0,0,0,-68.3438154,-19.26633806,-6.877163796
00:00.5,10.72822,297.03253,-21.535414,6.5334206,0,0,0,-68.3438154,-19.26633806,-6.877163796
00:00.5,10.72822,297.03253,-21.535414,6.5334206,0,0,0,-68.3438154,-19.26633806,-6.877163796
00:00.5,10.72822,297.03253,-21.535414,6.5334206,0,0,0,-68.3438154,-19.26633806,-6.877163796
00:00.5,11.294721,295.34747,-21.679737,5.661639,0,0,0,-66.82164627,-19.33682391,-5.472838056
00:00.5,11.294721,295.34747,-21.679737,5.661639,0,0,0,-66.82164627,-19.33682391,-5.472838056
00:00.5,11.294721,295.34747,-21.679737,5.661639,0,0,0,-66.82164627,-19.33682391,-5.472838056
00:00.5,11.294721,295.34747,-21.679737,5.661639,0,0,0,-66.82164627,-19.33682391,-5.472838056
00:00.5,11.294721,295.34747,-21.679737,5.661639,0,0,0,-66.82164627,-19.33682391,-5.472838056
00:00.5,10.082158,293.7519,-22.123968,5.1241026,0,0,0,-67.93974824,-21.95070145,-6.60645992
00:00.5,10.082158,293.7519,-22.123968,5.1241026,0,0,0,-67.93974824,-21.95070145,-6.60645992
00:00.5,10.082158,293.7519,-22.123968,5.1241026,0,0,0,-67.93974824,-21.95070145,-6.60645992
00:00.5,8.990433,292.05728,-22.69935,4.6786923,0,0,0,-61.84055324,-27.13494992,-7.733690009
00:00.5,8.990433,292.05728,-22.69935,4.6786923,0,0,0,-61.84055324,-27.13494992,-7.733690009
00:00.5,8.990433,292.05728,-22.69935,4.6786923,0,0,0,-61.84055324,-27.13494992,-7.733690009
00:00.5,8.999406,290.10107,-23.313751,4.164399,0,0,0,-68.89939665,-25.01047593,-9.686981531
00:00.5,8.999406,290.10107,-23.313751,4.164399,0,0,0,-68.89939665,-25.01047593,-9.686981531
00:00.5,8.999406,290.10107,-23.313751,4.164399,0,0,0,-68.89939665,-25.01047593,-9.686981531
00:00.5,8.999406,290.10107,-23.313751,4.164399,0,0,0,-68.89939665,-25.01047593,-9.686981531
00:00.5,8.999406,290.10107,-23.313751,4.164399,0,0,0,-68.89939665,-25.01047593,-9.686981531
